"","surv_date.u","site_id","transect_id","site_name","site.trans","urchin_dens","surv_area.u","year","semester","year.sem","surv_date.k","kelp_dens","surv_area.k","patch"
"784",1999-07-19,"a-k-04","c-k-00004","4","4.c-k-00004",10.6666666666667,24,1999,"2",1999-07-01,1999-07-19,0.425,200,273
"785",1999-07-19,"a-k-10","c-k-00010","10","10.c-k-00010",15.4166666666667,24,1999,"2",1999-07-01,1999-07-19,0,200,307
"786",1999-08-02,"a-k-09","c-k-00009","9","9.c-k-00009",28.6666666666667,24,1999,"2",1999-07-01,1999-08-02,0,200,297
"787",1999-08-16,"a-k-06","c-k-00006","6","6.c-k-00006",65.2083333333333,24,1999,"2",1999-07-01,1999-08-16,0.035,200,327
"788",1999-08-16,"a-k-11","c-k-00011","11","11.c-k-00011",75.0833333333333,24,1999,"2",1999-07-01,1999-08-16,0,200,351
"789",2000-06-12,"a-k-11","c-k-00011","11","11.c-k-00011",86.1666666666667,24,2000,"1",2000-01-01,2000-06-12,0,200,351
"790",2000-06-12,"a-k-16","c-k-00016","16","16.c-k-00016",21.9583333333333,24,2000,"1",2000-01-01,2000-06-12,0.005,200,358
"791",2000-06-26,"a-k-01","c-k-00001","1","1.c-k-00001",8.54166666666667,24,2000,"1",2000-01-01,2000-06-26,0.095,200,233
"792",2000-06-26,"a-k-02","c-k-00002","2","2.c-k-00002",45.0416666666667,24,2000,"1",2000-01-01,2000-06-26,0,200,221
"793",2000-06-26,"a-k-06","c-k-00006","6","6.c-k-00006",92.1666666666667,24,2000,"1",2000-01-01,2000-06-26,0.02,200,327
"794",2000-06-26,"a-k-10","c-k-00010","10","10.c-k-00010",36.625,24,2000,"1",2000-01-01,2000-06-26,0,200,307
"795",2000-07-17,"a-k-03","c-k-00003","3","3.c-k-00003",88.3333333333333,24,2000,"2",2000-07-01,2000-07-17,0.05,200,273
"796",2000-07-17,"a-k-04","c-k-00004","4","4.c-k-00004",16,24,2000,"2",2000-07-01,2000-07-17,0.14,200,273
"797",2000-07-31,"a-k-05","c-k-00005","5","5.c-k-00005",40.1666666666667,24,2000,"2",2000-07-01,2000-07-31,0,200,249
"798",2000-07-31,"a-k-09","c-k-00009","9","9.c-k-00009",106.291666666667,24,2000,"2",2000-07-01,2000-07-31,0,200,297
"799",2001-06-11,"a-k-11","c-k-00011","11","11.c-k-00011",46.2083333333333,24,2001,"1",2001-01-01,2001-06-11,0,200,351
"800",2001-06-11,"a-k-16","c-k-00016","16","16.c-k-00016",23.5833333333333,24,2001,"1",2001-01-01,2001-06-11,0,200,358
"801",2001-06-25,"a-k-10","c-k-00010","10","10.c-k-00010",23.375,24,2001,"1",2001-01-01,2001-06-25,0,200,307
"802",2001-07-16,"a-k-01","c-k-00001","1","1.c-k-00001",10.4583333333333,24,2001,"2",2001-07-01,2001-07-16,0.195,200,233
"803",2001-07-16,"a-k-02","c-k-00002","2","2.c-k-00002",23.2916666666667,24,2001,"2",2001-07-01,2001-07-16,0,200,221
"804",2001-07-16,"a-k-05","c-k-00005","5","5.c-k-00005",8.95833333333333,24,2001,"2",2001-07-01,2001-07-16,0,200,249
"805",2001-07-30,"a-k-03","c-k-00003","3","3.c-k-00003",7.54166666666667,24,2001,"2",2001-07-01,2001-07-30,1.64,200,273
"806",2001-07-30,"a-k-04","c-k-00004","4","4.c-k-00004",20.25,24,2001,"2",2001-07-01,2001-07-30,0,200,273
"807",2001-07-30,"a-k-06","c-k-00006","6","6.c-k-00006",39.25,24,2001,"2",2001-07-01,2001-07-30,0.04,200,327
"808",2001-08-13,"a-k-09","c-k-00009","9","9.c-k-00009",106.916666666667,24,2001,"2",2001-07-01,2001-08-13,0,200,297
"809",2002-06-17,"a-k-16","c-k-00016","16","16.c-k-00016",24,24,2002,"1",2002-01-01,2002-06-17,0,200,358
"810",2002-07-08,"a-k-02","c-k-00002","2","2.c-k-00002",17.5833333333333,24,2002,"2",2002-07-01,2002-07-08,0.005,200,221
"811",2002-07-08,"a-k-05","c-k-00005","5","5.c-k-00005",7.875,24,2002,"2",2002-07-01,2002-07-08,0,200,249
"812",2002-07-08,"a-k-06","c-k-00006","6","6.c-k-00006",1.83333333333333,24,2002,"2",2002-07-01,2002-07-08,3.19,200,327
"813",2002-07-08,"a-k-10","c-k-00010","10","10.c-k-00010",6.75,24,2002,"2",2002-07-01,2002-07-08,0,200,307
"814",2002-07-22,"a-k-01","c-k-00001","1","1.c-k-00001",7.45833333333333,24,2002,"2",2002-07-01,2002-07-22,0.69,200,233
"815",2002-07-22,"a-k-03","c-k-00003","3","3.c-k-00003",1.54166666666667,24,2002,"2",2002-07-01,2002-07-22,2.05,200,273
"816",2002-07-22,"a-k-04","c-k-00004","4","4.c-k-00004",2.54166666666667,24,2002,"2",2002-07-01,2002-07-22,0.58,200,273
"817",2002-08-05,"a-k-09","c-k-00009","9","9.c-k-00009",88.6666666666667,24,2002,"2",2002-07-01,2002-08-05,0,200,297
"818",2002-08-05,"a-k-11","c-k-00011","11","11.c-k-00011",26.1666666666667,24,2002,"2",2002-07-01,2002-08-05,0,200,351
"819",2002-09-23,"a-k-21","c-k-00021","21","21.c-k-00021",12.5,24,2002,"2",2002-07-01,NA,NA,NA,234
"820",2003-07-07,"a-k-11","c-k-00011","11","11.c-k-00011",13.25,24,2003,"2",2003-07-01,2003-07-07,0.01,200,351
"821",2003-07-07,"a-k-16","c-k-00016","16","16.c-k-00016",5.29166666666667,24,2003,"2",2003-07-01,2003-07-07,0.03,200,358
"822",2003-07-21,"a-k-06","c-k-00006","6","6.c-k-00006",0.166666666666667,24,2003,"2",2003-07-01,2003-08-04,0.47,200,327
"823",2003-08-04,"a-k-03","c-k-00003","3","3.c-k-00003",2.5,24,2003,"2",2003-07-01,2003-08-04,1.025,200,273
"824",2003-08-04,"a-k-04","c-k-00004","4","4.c-k-00004",6.5,24,2003,"2",2003-07-01,2003-08-04,0.605,200,273
"825",2003-08-04,"a-k-10","c-k-00010","10","10.c-k-00010",1.75,24,2003,"2",2003-07-01,2003-08-04,2.395,200,307
"826",2003-08-18,"a-k-05","c-k-00005","5","5.c-k-00005",2.54166666666667,24,2003,"2",2003-07-01,2003-08-18,0.32,200,249
"827",2003-08-18,"a-k-09","c-k-00009","9","9.c-k-00009",76.25,24,2003,"2",2003-07-01,2003-08-18,0,200,297
"828",2003-09-08,"a-k-02","c-k-00002","2","2.c-k-00002",4.25,24,2003,"2",2003-07-01,2003-09-08,0.245,200,221
"829",2003-09-08,"a-k-21","c-k-00021","21","21.c-k-00021",7.5,24,2003,"2",2003-07-01,2003-09-08,1.135,200,234
"830",2003-09-09,"a-k-01","c-k-00001","1","1.c-k-00001",7.79166666666667,24,2003,"2",2003-07-01,2003-09-08,0.625,200,233
"831",2004-06-21,"a-k-16","c-k-00016","16","16.c-k-00016",61.7083333333333,24,2004,"1",2004-01-01,2004-06-21,0,200,358
"832",2004-07-12,"a-k-06","c-k-00006","6","6.c-k-00006",0.166666666666667,24,2004,"2",2004-07-01,2004-07-12,0.53,200,327
"833",2004-07-12,"a-k-10","c-k-00010","10","10.c-k-00010",3.29166666666667,24,2004,"2",2004-07-01,2004-07-12,0.69,200,307
"834",2004-07-26,"a-k-01","c-k-00001","1","1.c-k-00001",7.54166666666667,24,2004,"2",2004-07-01,2004-07-26,0.29,200,233
"835",2004-07-26,"a-k-02","c-k-00002","2","2.c-k-00002",12.125,24,2004,"2",2004-07-01,2004-07-26,1.16,200,221
"836",2004-07-26,"a-k-05","c-k-00005","5","5.c-k-00005",2.33333333333333,24,2004,"2",2004-07-01,2004-07-26,0.445,200,249
"837",2004-08-09,"a-k-09","c-k-00009","9","9.c-k-00009",44.4583333333333,24,2004,"2",2004-07-01,2004-08-09,0,200,297
"838",2004-08-09,"a-k-11","c-k-00011","11","11.c-k-00011",9.91666666666667,24,2004,"2",2004-07-01,2004-08-09,0.03,200,351
"839",2004-08-23,"a-k-03","c-k-00003","3","3.c-k-00003",2.125,24,2004,"2",2004-07-01,2004-08-23,0.285,200,273
"840",2004-08-23,"a-k-04","c-k-00004","4","4.c-k-00004",1.25,24,2004,"2",2004-07-01,2004-08-23,0.3,200,273
"841",2004-09-27,"a-k-21","c-k-00021","21","21.c-k-00021",5.04166666666667,24,2004,"2",2004-07-01,2004-09-27,0.335,200,234
"842",2005-05-16,"a-k-16","c-k-00016","16","16.c-k-00016",73.75,24,2005,"1",2005-01-01,2005-05-16,0,200,358
"843",2005-06-13,"a-k-02","c-k-00002","2","2.c-k-00002",7.95833333333333,24,2005,"1",2005-01-01,2005-06-13,1.31,200,221
"844",2005-06-13,"a-k-05","c-k-00005","5","5.c-k-00005",2.79166666666667,24,2005,"1",2005-01-01,2005-06-13,0.225,200,249
"845",2005-06-27,"a-k-06","c-k-00006","6","6.c-k-00006",0.708333333333333,24,2005,"1",2005-01-01,2005-06-27,0.41,200,327
"846",2005-07-11,"a-k-03","c-k-00003","3","3.c-k-00003",0.625,24,2005,"2",2005-07-01,2005-07-11,0.775,200,273
"847",2005-07-11,"a-k-04","c-k-00004","4","4.c-k-00004",0.125,24,2005,"2",2005-07-01,2005-07-11,0.315,200,273
"848",2005-07-25,"a-k-35","c-k-00035","35","35.c-k-00035",79.9166666666667,24,2005,"2",2005-07-01,2005-07-25,0,200,353
"849",2005-07-25,"a-k-37","c-k-00037","37","37.c-k-00037",24.2083333333333,24,2005,"2",2005-07-01,2005-07-25,0.23,200,357
"850",2005-08-08,"a-k-21","c-k-00021","21","21.c-k-00021",6.54166666666667,24,2005,"2",2005-07-01,2005-08-08,0.165,200,234
"851",2005-08-08,"a-k-23","c-k-00023","23","23.c-k-00023",7.20833333333333,24,2005,"2",2005-07-01,2005-08-08,0.24,200,274
"852",2005-08-09,"a-k-01","c-k-00001","1","1.c-k-00001",0.333333333333333,24,2005,"2",2005-07-01,2005-08-08,0.26,200,233
"853",2005-08-22,"a-k-10","c-k-00010","10","10.c-k-00010",2.625,24,2005,"2",2005-07-01,2005-08-22,0.4,200,307
"854",2005-08-22,"a-k-22","c-k-00022","22","22.c-k-00022",1,24,2005,"2",2005-07-01,2005-08-22,0.135,200,275
"855",2005-08-22,"a-k-24","c-k-00024","24","24.c-k-00024",0.375,24,2005,"2",2005-07-01,2005-08-22,0.135,200,274
"856",2005-09-05,"a-k-09","c-k-00009","9","9.c-k-00009",41.6666666666667,24,2005,"2",2005-07-01,2005-09-05,0.02,200,297
"857",2005-09-05,"a-k-11","c-k-00011","11","11.c-k-00011",11.625,24,2005,"2",2005-07-01,2005-09-05,0.45,200,351
"858",2005-09-19,"a-k-25","c-k-00025","25","25.c-k-00025",0,24,2005,"2",2005-07-01,2005-09-19,0.17,200,273
"859",2005-09-28,"a-k-34","c-k-00034","34","34.c-k-00034",17.6666666666667,24,2005,"2",2005-07-01,2005-09-28,0.43,200,344
"860",2006-05-22,"a-k-37","c-k-00037","37","37.c-k-00037",27.1666666666667,24,2006,"1",2006-01-01,2006-05-22,0.23,200,357
"861",2006-06-05,"a-k-25","c-k-00025","25","25.c-k-00025",0.208333333333333,24,2006,"1",2006-01-01,2006-06-05,0.715,200,273
"862",2006-06-19,"a-k-02","c-k-00002","2","2.c-k-00002",17.625,24,2006,"1",2006-01-01,2006-06-19,1.03,200,221
"863",2006-06-19,"a-k-05","c-k-00005","5","5.c-k-00005",3.79166666666667,24,2006,"1",2006-01-01,2006-06-19,0.01,200,249
"864",2006-06-19,"a-k-16","c-k-00016","16","16.c-k-00016",47.1666666666667,24,2006,"1",2006-01-01,2006-06-19,0,200,358
"865",2006-07-10,"a-k-06","c-k-00006","6","6.c-k-00006",1.25,24,2006,"2",2006-07-01,2006-07-10,0.21,200,327
"866",2006-07-10,"a-k-23","c-k-00023","23","23.c-k-00023",7,24,2006,"2",2006-07-01,2006-07-10,0.32,200,274
"867",2006-07-10,"a-k-24","c-k-00024","24","24.c-k-00024",0.666666666666667,24,2006,"2",2006-07-01,2006-07-10,0.335,200,274
"868",2006-07-20,"a-k-34","c-k-00034","34","34.c-k-00034",68.5833333333333,24,2006,"2",2006-07-01,2006-07-20,0,200,344
"869",2006-07-24,"a-k-22","c-k-00022","22","22.c-k-00022",1.33333333333333,24,2006,"2",2006-07-01,2006-07-24,1.255,200,275
"870",2006-07-24,"a-k-35","c-k-00035","35","35.c-k-00035",86.5833333333333,24,2006,"2",2006-07-01,2006-07-24,0,200,353
"871",2006-08-07,"a-k-03","c-k-00003","3","3.c-k-00003",2.5,24,2006,"2",2006-07-01,2006-08-07,0.54,200,273
"872",2006-08-07,"a-k-04","c-k-00004","4","4.c-k-00004",1.16666666666667,24,2006,"2",2006-07-01,2006-08-07,0.645,200,273
"873",2006-08-07,"a-k-11","c-k-00011","11","11.c-k-00011",16.6666666666667,24,2006,"2",2006-07-01,2006-08-07,0,200,351
"874",2006-08-21,"a-k-09","c-k-00009","9","9.c-k-00009",43.5416666666667,24,2006,"2",2006-07-01,2006-08-21,0,200,297
"875",2006-08-21,"a-k-10","c-k-00010","10","10.c-k-00010",10.75,24,2006,"2",2006-07-01,2006-08-21,0.05,200,307
"876",2006-09-11,"a-k-01","c-k-00001","1","1.c-k-00001",2.29166666666667,24,2006,"2",2006-07-01,2006-09-11,1.07,200,233
"877",2006-09-11,"a-k-21","c-k-00021","21","21.c-k-00021",3.08333333333333,24,2006,"2",2006-07-01,2006-09-11,0.22,200,234
"878",2007-05-22,"a-k-37","c-k-00037","37","37.c-k-00037",24.75,24,2007,"1",2007-01-01,2007-05-22,0.255,200,357
"879",2007-06-04,"a-k-16","c-k-00016","16","16.c-k-00016",50.9583333333333,24,2007,"1",2007-01-01,2007-06-04,0,200,358
"880",2007-06-04,"a-k-35","c-k-00035","35","35.c-k-00035",89.6666666666667,24,2007,"1",2007-01-01,2007-06-04,0,200,353
"881",2007-06-18,"a-k-10","c-k-00010","10","10.c-k-00010",2.29166666666667,24,2007,"1",2007-01-01,2007-06-18,0.635,200,307
"882",2007-07-09,"a-k-01","c-k-00001","1","1.c-k-00001",0.75,24,2007,"2",2007-07-01,2007-07-09,0.565,200,233
"883",2007-07-09,"a-k-02","c-k-00002","2","2.c-k-00002",11.5833333333333,24,2007,"2",2007-07-01,2007-07-09,0.715,200,221
"884",2007-07-09,"a-k-05","c-k-00005","5","5.c-k-00005",1.95833333333333,24,2007,"2",2007-07-01,2007-07-09,0.2,200,249
"885",2007-07-09,"a-k-21","c-k-00021","21","21.c-k-00021",4.20833333333333,24,2007,"2",2007-07-01,2007-07-09,0.315,200,234
"886",2007-07-23,"a-k-04","c-k-00004","4","4.c-k-00004",0.833333333333333,24,2007,"2",2007-07-01,2007-07-23,0.54,200,273
"887",2007-07-23,"a-k-06","c-k-00006","6","6.c-k-00006",3.41666666666667,24,2007,"2",2007-07-01,2007-07-23,0.545,200,327
"888",2007-07-23,"a-k-25","c-k-00025","25","25.c-k-00025",1.45833333333333,24,2007,"2",2007-07-01,2007-07-23,0.365,200,273
"889",2007-08-06,"a-k-11","c-k-00011","11","11.c-k-00011",16.6666666666667,24,2007,"2",2007-07-01,2007-08-06,0.005,200,351
"890",2007-08-20,"a-k-22","c-k-00022","22","22.c-k-00022",3.58333333333333,24,2007,"2",2007-07-01,2007-08-20,0.32,200,275
"891",2007-08-20,"a-k-23","c-k-00023","23","23.c-k-00023",9.95833333333333,24,2007,"2",2007-07-01,2007-08-20,0.51,200,274
"892",2007-08-20,"a-k-24","c-k-00024","24","24.c-k-00024",1.41666666666667,24,2007,"2",2007-07-01,2007-08-20,0.88,200,274
"893",2007-08-29,"a-k-34","c-k-00034","34","34.c-k-00034",44.25,24,2007,"2",2007-07-01,2007-08-29,0,200,344
"894",2007-09-10,"a-k-09","c-k-00009","9","9.c-k-00009",42.4583333333333,24,2007,"2",2007-07-01,2007-09-10,0.24,200,297
"895",2007-09-24,"a-k-03","c-k-00003","3","3.c-k-00003",1.04166666666667,24,2007,"2",2007-07-01,2007-09-24,1.01,200,273
"896",2008-06-03,"a-k-11","c-k-00011","11","11.c-k-00011",14.25,24,2008,"1",2008-01-01,2008-06-03,0,200,351
"897",2008-06-09,"a-k-16","c-k-00016","16","16.c-k-00016",100.666666666667,24,2008,"1",2008-01-01,2008-06-09,0,200,358
"898",2008-06-09,"a-k-35","c-k-00035","35","35.c-k-00035",93.375,24,2008,"1",2008-01-01,2008-06-09,0,200,353
"899",2008-06-23,"a-k-37","c-k-00037","37","37.c-k-00037",24.7916666666667,24,2008,"1",2008-01-01,2008-06-23,0.495,200,357
"900",2008-07-28,"a-k-05","c-k-00005","5","5.c-k-00005",16.625,24,2008,"2",2008-07-01,2008-07-28,0.14,200,249
"901",2008-07-28,"a-k-22","c-k-00022","22","22.c-k-00022",4.95833333333333,24,2008,"2",2008-07-01,2008-07-28,0.735,200,275
"902",2008-07-28,"a-k-24","c-k-00024","24","24.c-k-00024",1.83333333333333,24,2008,"2",2008-07-01,2008-07-28,0.5,200,274
"903",2008-07-28,"a-k-25","c-k-00025","25","25.c-k-00025",1.08333333333333,24,2008,"2",2008-07-01,2008-07-28,1.005,200,273
"904",2008-08-11,"a-k-04","c-k-00004","4","4.c-k-00004",4.625,24,2008,"2",2008-07-01,2008-08-11,0.41,200,273
"905",2008-08-11,"a-k-23","c-k-00023","23","23.c-k-00023",13.75,24,2008,"2",2008-07-01,2008-08-11,0.66,200,274
"906",2008-08-19,"a-k-34","c-k-00034","34","34.c-k-00034",44.2083333333333,24,2008,"2",2008-07-01,2008-08-19,0,200,344
"907",2008-08-25,"a-k-06","c-k-00006","6","6.c-k-00006",5.04166666666667,24,2008,"2",2008-07-01,2008-08-25,0.39,200,327
"908",2008-09-08,"a-k-01","c-k-00001","1","1.c-k-00001",0.416666666666667,24,2008,"2",2008-07-01,2008-09-08,0.565,200,233
"909",2008-09-08,"a-k-02","c-k-00002","2","2.c-k-00002",14.7916666666667,24,2008,"2",2008-07-01,2008-09-08,0,200,221
"910",2008-09-08,"a-k-09","c-k-00009","9","9.c-k-00009",32.5416666666667,24,2008,"2",2008-07-01,2008-09-08,0.23,200,297
"911",2008-09-29,"a-k-03","c-k-00003","3","3.c-k-00003",0.166666666666667,24,2008,"2",2008-07-01,2008-09-29,0.85,200,273
"912",2008-09-29,"a-k-10","c-k-00010","10","10.c-k-00010",12.0416666666667,24,2008,"2",2008-07-01,2008-09-29,0.15,200,307
"913",2008-10-20,"a-k-21","c-k-00021","21","21.c-k-00021",5.16666666666667,24,2008,"2",2008-07-01,2008-10-20,0.195,200,234
"914",2009-05-18,"a-k-16","c-k-00016","16","16.c-k-00016",143.333333333333,24,2009,"1",2009-01-01,2009-05-18,0,200,358
"915",2009-05-18,"a-k-35","c-k-00035","35","35.c-k-00035",60.7083333333333,24,2009,"1",2009-01-01,2009-05-18,0,200,353
"916",2009-05-18,"a-k-37","c-k-00037","37","37.c-k-00037",13.25,24,2009,"1",2009-01-01,2009-05-18,0.375,200,357
"917",2009-06-01,"a-k-05","c-k-00005","5","5.c-k-00005",11.875,24,2009,"1",2009-01-01,2009-06-01,0,200,249
"918",2009-06-01,"a-k-06","c-k-00006","6","6.c-k-00006",2.54166666666667,24,2009,"1",2009-01-01,2009-06-01,0.29,200,327
"919",2009-06-15,"a-k-11","c-k-00011","11","11.c-k-00011",13.2083333333333,24,2009,"1",2009-01-01,2009-06-15,0,200,351
"920",2009-06-29,"a-k-22","c-k-00022","22","22.c-k-00022",10.6666666666667,24,2009,"1",2009-01-01,2009-06-29,0.415,200,275
"921",2009-06-29,"a-k-23","c-k-00023","23","23.c-k-00023",18.5,24,2009,"1",2009-01-01,2009-06-29,0.405,200,274
"922",2009-07-13,"a-k-03","c-k-00003","3","3.c-k-00003",0.583333333333333,24,2009,"2",2009-07-01,2009-07-13,0.79,200,273
"923",2009-07-13,"a-k-21","c-k-00021","21","21.c-k-00021",3.83333333333333,24,2009,"2",2009-07-01,2009-07-13,0.315,200,234
"924",2009-07-13,"a-k-24","c-k-00024","24","24.c-k-00024",4.20833333333333,24,2009,"2",2009-07-01,2009-07-13,0.655,200,274
"925",2009-07-13,"a-k-25","c-k-00025","25","25.c-k-00025",4.625,24,2009,"2",2009-07-01,2009-07-13,0.92,200,273
"926",2009-07-28,"a-k-34","c-k-00034","34","34.c-k-00034",55,24,2009,"2",2009-07-01,2009-07-28,0,200,344
"927",2009-08-17,"a-k-01","c-k-00001","1","1.c-k-00001",0.625,24,2009,"2",2009-07-01,2009-08-17,0.42,200,233
"928",2009-08-17,"a-k-02","c-k-00002","2","2.c-k-00002",11.3333333333333,24,2009,"2",2009-07-01,2009-08-17,0,200,221
"929",2009-09-21,"a-k-04","c-k-00004","4","4.c-k-00004",3.375,24,2009,"2",2009-07-01,2009-09-21,0.52,200,273
"930",2009-10-05,"a-k-09","c-k-00009","9","9.c-k-00009",47.125,24,2009,"2",2009-07-01,2009-10-05,0.32,200,297
"931",2009-10-05,"a-k-10","c-k-00010","10","10.c-k-00010",16.4166666666667,24,2009,"2",2009-07-01,2009-10-05,0.345,200,307
"932",2010-05-17,"a-k-16","c-k-00016","16","16.c-k-00016",42.9166666666667,24,2010,"1",2010-01-01,2010-05-17,0.66,200,358
"933",2010-05-17,"a-k-34","c-k-00034","34","34.c-k-00034",59.8333333333333,24,2010,"1",2010-01-01,2010-05-17,0,200,344
"934",2010-05-17,"a-k-35","c-k-00035","35","35.c-k-00035",50.4166666666667,24,2010,"1",2010-01-01,2010-05-17,0,200,353
"935",2010-06-03,"a-k-37","c-k-00037","37","37.c-k-00037",9.16666666666667,24,2010,"1",2010-01-01,2010-06-03,0.385,200,357
"936",2010-06-14,"a-k-11","c-k-00011","11","11.c-k-00011",13.25,24,2010,"1",2010-01-01,2010-06-14,0,200,351
"937",2010-06-28,"a-k-05","c-k-00005","5","5.c-k-00005",6,24,2010,"1",2010-01-01,2010-06-28,0.005,200,249
"938",2010-06-28,"a-k-22","c-k-00022","22","22.c-k-00022",10.6666666666667,24,2010,"1",2010-01-01,2010-06-28,0.12,200,275
"939",2010-06-28,"a-k-23","c-k-00023","23","23.c-k-00023",32.5416666666667,24,2010,"1",2010-01-01,2010-06-28,0.055,200,274
"940",2010-07-12,"a-k-10","c-k-00010","10","10.c-k-00010",11.125,24,2010,"2",2010-07-01,2010-07-12,0.775,200,307
"941",2010-07-26,"a-k-01","c-k-00001","1","1.c-k-00001",0.708333333333333,24,2010,"2",2010-07-01,2010-07-26,0.725,200,233
"942",2010-07-26,"a-k-06","c-k-00006","6","6.c-k-00006",7,24,2010,"2",2010-07-01,2010-07-26,0.195,200,327
"943",2010-07-26,"a-k-21","c-k-00021","21","21.c-k-00021",2.70833333333333,24,2010,"2",2010-07-01,2010-07-26,0.255,200,234
"944",2010-08-16,"a-k-03","c-k-00003","3","3.c-k-00003",3.625,24,2010,"2",2010-07-01,2010-08-16,0.515,200,273
"945",2010-08-16,"a-k-09","c-k-00009","9","9.c-k-00009",39.3333333333333,24,2010,"2",2010-07-01,2010-08-16,0.005,200,297
"946",2010-08-16,"a-k-24","c-k-00024","24","24.c-k-00024",4.83333333333333,24,2010,"2",2010-07-01,2010-08-16,0.35,200,274
"947",2010-08-16,"a-k-25","c-k-00025","25","25.c-k-00025",10.2083333333333,24,2010,"2",2010-07-01,2010-08-16,0.3,200,273
"948",2010-09-13,"a-k-02","c-k-00002","2","2.c-k-00002",8.29166666666667,24,2010,"2",2010-07-01,2010-09-13,0,200,221
"949",2010-09-13,"a-k-04","c-k-00004","4","4.c-k-00004",4.95833333333333,24,2010,"2",2010-07-01,2010-09-13,0.285,200,273
"950",2011-06-01,"a-k-34","c-k-00034","34","34.c-k-00034",86.8333333333333,24,2011,"1",2011-01-01,2011-06-01,0,200,344
"951",2011-06-03,"a-k-11","c-k-00011","11","11.c-k-00011",15.1666666666667,24,2011,"1",2011-01-01,2011-06-03,0,200,351
"952",2011-06-13,"a-k-35","c-k-00035","35","35.c-k-00035",59.0416666666667,24,2011,"1",2011-01-01,2011-06-13,0,200,353
"953",2011-06-14,"a-k-16","c-k-00016","16","16.c-k-00016",91.0416666666667,24,2011,"1",2011-01-01,2011-06-14,0,200,358
"954",2011-07-26,"a-k-37","c-k-00037","37","37.c-k-00037",16.9583333333333,24,2011,"2",2011-07-01,2011-07-26,1.14,200,357
"955",2011-07-27,"a-k-25","c-k-00025","25","25.c-k-00025",12.4583333333333,24,2011,"2",2011-07-01,2011-07-27,0.21,200,273
"956",2011-07-28,"a-k-22","c-k-00022","22","22.c-k-00022",14.2083333333333,24,2011,"2",2011-07-01,2011-07-28,0.08,200,275
"957",2011-08-15,"a-k-06","c-k-00006","6","6.c-k-00006",43.0416666666667,24,2011,"2",2011-07-01,2011-08-15,0.185,200,327
"958",2011-08-16,"a-k-03","c-k-00003","3","3.c-k-00003",0.833333333333333,24,2011,"2",2011-07-01,2011-08-16,0.835,200,273
"959",2011-08-17,"a-k-04","c-k-00004","4","4.c-k-00004",4.875,24,2011,"2",2011-07-01,2011-08-17,0.185,200,273
"960",2011-08-19,"a-k-09","c-k-00009","9","9.c-k-00009",68.7916666666667,24,2011,"2",2011-07-01,2011-08-19,0,200,297
"961",2011-08-29,"a-k-10","c-k-00010","10","10.c-k-00010",36.0416666666667,24,2011,"2",2011-07-01,2011-08-29,0.025,200,307
"962",2011-09-12,"a-k-05","c-k-00005","5","5.c-k-00005",7.70833333333333,24,2011,"2",2011-07-01,2011-09-12,0,200,249
"963",2011-09-14,"a-k-02","c-k-00002","2","2.c-k-00002",15.6666666666667,24,2011,"2",2011-07-01,2011-09-14,0,200,221
"964",2011-09-15,"a-k-01","c-k-00001","1","1.c-k-00001",1.33333333333333,24,2011,"2",2011-07-01,2011-09-15,0.26,200,233
"965",2011-10-04,"a-k-23","c-k-00023","23","23.c-k-00023",21.4583333333333,24,2011,"2",2011-07-01,2011-10-04,0,200,274
"966",2011-10-05,"a-k-21","c-k-00021","21","21.c-k-00021",1.95833333333333,24,2011,"2",2011-07-01,2011-10-05,0.385,200,234
"967",2011-10-18,"a-k-24","c-k-00024","24","24.c-k-00024",5.20833333333333,24,2011,"2",2011-07-01,2011-10-18,0.205,200,274
"968",2012-05-17,"a-k-34","c-k-00034","34","34.c-k-00034",90.875,24,2012,"1",2012-01-01,2012-05-17,0,200,344
"969",2012-05-30,"a-k-37","c-k-00037","37","37.c-k-00037",13.1666666666667,24,2012,"1",2012-01-01,2012-05-30,0.6,200,357
"970",2012-05-31,"a-k-16","c-k-00016","16","16.c-k-00016",67.4583333333333,24,2012,"1",2012-01-01,2012-05-31,0,200,358
"971",2012-06-11,"a-k-06","c-k-00006","6","6.c-k-00006",30.4583333333333,24,2012,"1",2012-01-01,2012-06-11,0.21,200,327
"972",2012-06-12,"a-k-22","c-k-00022","22","22.c-k-00022",6.625,24,2012,"1",2012-01-01,2012-06-12,0.075,200,275
"973",2012-06-13,"a-k-35","c-k-00035","35","35.c-k-00035",27.0833333333333,24,2012,"1",2012-01-01,2012-06-13,0,200,353
"974",2012-07-10,"a-k-04","c-k-00004","4","4.c-k-00004",2.625,24,2012,"2",2012-07-01,2012-07-10,0.395,200,273
"975",2012-07-11,"a-k-24","c-k-00024","24","24.c-k-00024",8.83333333333333,24,2012,"2",2012-07-01,2012-07-11,0.555,200,274
"976",2012-07-12,"a-k-25","c-k-00025","25","25.c-k-00025",8.20833333333333,24,2012,"2",2012-07-01,2012-07-12,0.66,200,273
"977",2012-07-24,"a-k-05","c-k-00005","5","5.c-k-00005",8,24,2012,"2",2012-07-01,2012-07-24,0,200,249
"978",2012-07-25,"a-k-01","c-k-00001","1","1.c-k-00001",1.75,24,2012,"2",2012-07-01,2012-07-25,0.23,200,233
